id,author,rating,title,content,version,date,country,platform,vote_count,reply_content,reply_date
90bd8c4b-cd78-4259-a3c6-3105c06a8e2a,Lex B,1,,waist of time...,,2025-12-22T02:00:17,us,Google Play,0,,
62a6b426-0280-410a-8e9c-0d8346f12365,Priyanka Anand,1,,"Customer Data Breach !! why tf do I need to sign in with an ""HP account"" just to scan documents from my printer??!!",,2025-12-22T01:53:14,us,Google Play,0,,
6565b2b9-0ff5-4f04-a95a-b930504e21bf,Betty Safford,5,,Well worth the time .,20.2.0.6076,2025-12-22T00:35:38,us,Google Play,0,,
2d0d0308-2fec-482b-a149-f26af50bf8a5,Jessica Harris,1,,This app and the printers have become a joke. The printer doesn't exist on this app even though it is brand new AND when I went to download HP Smart on my laptop it gave it a massive bug that froze the entire thing. Never using them again. UPDATE: You company's bug fried my laptop. Thanks guys.,20.2.0.6076,2025-12-21T20:57:49,us,Google Play,0,,
ff07328e-9651-4feb-8c26-79a5f679295e,Jen Young,1,,Doesn't work anymore. After changing from HP Smart to this app I can no longer print anything and I've had this printer less than 2 years. Plus they are taking my money every month for ink that I can't use because the app won't work. I'm ready to switch to Epson.,20.2.0.6076,2025-12-21T18:13:34,us,Google Play,1,,
a9d392a8-2d4b-4d93-8412-c1df5b0dc45c,Yunior Hernández Rodríguez,1,,Pésima Experiencia. La aplicación es tremendamente inconsistente. Cuandobse envían varios trabajos de impresión a la impresora se bloquea y nondeja imprimir. Sinceramente no considero que sea buena opción comprar una impresora y pagar una suscripción mensual para pasar tanto trabajo. HP debería esforzarse en ofrecer algo mejor a sus clientes.,20.1.2.5988,2025-12-21T15:49:14,us,Google Play,0,,
c679378b-5885-4302-8e53-f147d65d49c0,Jana Miller,1,,Terrible. I have tried on numerous occasions and just now hours trying to set up this printer. I repeat the same thing over and over again. I'm ready to throw it out the window.,20.2.0.6076,2025-12-21T14:38:53,us,Google Play,0,,
fc416201-afea-4a5b-b8c3-1a66ae739540,this guy,1,,"Seems to make it purposely difficult to find the number of Instant Ink pages which are remaining on your plan. They seem to want you to inadvertantly go over and get charged more. When you try to look at almost anything in the app it kicks you out to your web browser to sign in and look on their website, which makes you question why they even have an app 🤷🏻",20.2.0.6076,2025-12-21T13:44:09,us,Google Play,58,,
82d67dda-2517-4b9c-bcf9-b581ac2dc95c,Elle M,1,,"My printer can send me an email so I know it's connected to the internet. Why can't I print? Why does it always say my printer is not available? This app is terrible. Not being able to connect and print from my devices is rendering my printer almost useless. I can only use it to scan or make copies, neither of which I do often enough for it to be worth keeping. I won't be buying another HP printer or laptop.",20.2.0.6076,2025-12-21T12:24:48,us,Google Play,1,,
436e536a-0183-499e-ba5b-57d8da89ed1a,Mudd Ball,1,,Useless app. Doesn't do anything but take up space.,,2025-12-21T09:53:05,us,Google Play,0,,
3a9c9124-d8fd-4c80-9d4c-dc8221420e9c,Mark Faist,1,,Requires account but sign in doesn't work. Can't scan on my own printer without account!,20.2.0.6076,2025-12-21T09:39:40,us,Google Play,0,,
5d2ba388-ad49-4052-b4cb-1d8ba5ed3c2d,Guhan Kantha,5,,Neat app. Easy to print things,20.2.0.6076,2025-12-21T08:51:13,us,Google Play,0,,
5ddfdadb-fae5-4c7d-a441-f50908239db2,Mark Campey,5,,Great,20.2.0.6076,2025-12-21T08:40:32,us,Google Play,0,,
9991096b-61d2-44bc-92a4-5582491cc4eb,Shanavaz Khan,5,,good,20.1.2.5988,2025-12-21T06:19:29,us,Google Play,0,,
32649f08-58ae-49f1-a912-39ab3d4f7f0d,Danielle Doessel,1,,"worst printer I've ever owned. prints randomly, if at all. needs resets to wake from sleeping mode.",20.2.0.6076,2025-12-21T05:56:39,us,Google Play,0,,
1dea07c5-c4be-4b02-828c-42001e9f7a41,Inna Rybalko,1,,"This app is specifically designed to test your patience. It is easily the most useless, counterintuitive and buggy app I've ever used. Slow, freezing, and lacking the basic features. You changed your WiFi password? Well, joke's on you, now your printer won't work. Update the password in the app? Lol no, we don't have that option there. How about you remove the printer from the app altogether and then spend 40 min reinstalling it and readding to the app again (took 2 attempts). Horrible",20.2.0.6076,2025-12-21T02:36:02,us,Google Play,2,,
e645688a-bc40-4d81-b69d-558bebf3f0d0,Harihar Mahadhev,5,,"As I see it, the Camera Scan facility within HP App is very intuitive and helps me a lot without asking many questions or without the need of searching for the location where the scanned file is saved. Very Good Indeed.",20.2.0.6076,2025-12-21T01:37:27,us,Google Play,1,,
45673104-169f-4599-894e-8913fa961a43,Opeyemi Okolie,1,,"This current app is performing far below expectations. Unlike the old app that scan (camera and printer), prints and a host of other functions. this update misbehave frequently. you can imagine an app functioning for a day and boom, it goes numb for 3 days",20.2.0.6076,2025-12-21T00:23:18,us,Google Play,0,,
4270b314-a658-4deb-943c-eac39fc5bea2,hira vaswani,5,,Very Good,20.1.2.5988,2025-12-20T18:03:53,us,Google Play,0,,
eb001c91-ce48-4eaa-a319-471f42ca7e4b,terry schmid,5,,was very easy to.set up,20.2.0.6076,2025-12-20T12:13:37,us,Google Play,0,,
335ef112-13c9-49b9-b857-6872a8770cff,James Smith,5,,Great plug and ▶️,20.0.1.5732,2025-12-20T12:10:26,us,Google Play,0,,
bacc7b2b-16d7-422e-a1c3-a7dbe6aff512,De Kruipertjes,1,,Tell me why I have to login just to print a document? Terrible,20.2.0.6076,2025-12-20T12:05:41,us,Google Play,0,,
2fb63820-4fa4-4a6c-a509-2afe28d355c5,Josef Petr,1,,"my printer was working. So the idiots from Hard Pickles had to reinvent the wheel, create another app. why on earth should I sign in somewhere when I want to print a paper???",20.2.0.6076,2025-12-20T08:42:28,us,Google Play,0,,
98802479-80b1-4140-96e7-317a7a16f40e,Gary Stevens,1,,"Since up date !!! 2025 ( WHY ? ) ...& no changes to wifi / router / printer & have now lost all that should of been & was , unable to connect , which means unable to print (obviously)... plus all that I could do with my printer before ( copying only by manually feeds )",20.2.0.6076,2025-12-20T06:49:28,us,Google Play,1,,
01f1895e-a1bc-4aac-a10d-bc7695e55c62,Melinda Ontkush,1,,"I preferred HP Smart. I always have trouble printing, but when I would go to this app, click on pdf's, it would print. That option is no longer there and I cannot print. it always says my printer isn't available or connected.",20.2.0.6076,2025-12-20T02:36:10,us,Google Play,1,,
3fe28f7d-5cee-4348-a6e3-37e80880f674,Christopher Samuel,1,,Horrible! Why pay people to develop something that doesn't work and then publish it. Why? to inconvenience your customers? Who said the old version had to be replaced? Garbage!,,2025-12-19T23:42:28,us,Google Play,0,,
288fbff8-6905-4336-b101-a95cac4a791d,Melody Brotzman,1,,won't print,20.2.0.6076,2025-12-19T18:53:47,us,Google Play,0,,
223d6acb-55e5-4634-9611-522cec94fe03,Fernando Pinto,1,,MUITO MÁ,18.5.1.5470,2025-12-19T09:24:56,us,Google Play,0,,
1a33ab83-ac34-4dd2-aea8-cc8507da76f9,Luke Powell,1,,"most functions cycle and give me an ""error message"" when I try to follow links to the hp site, my browsers block the link saying it is ""unsafe"" and possibly a duplicate site.",20.2.0.6076,2025-12-19T08:41:17,us,Google Play,0,,
0449da22-e6aa-4bdc-90ea-1cf8d6f9d54b,adam lawson,1,,completely wothless,,2025-12-19T08:29:15,us,Google Play,0,,
a3c7e3e9-b55a-4f01-87b6-c29d6dafd59a,Robert Staples,1,,it does not work with Chrome Pixle,20.2.0.6076,2025-12-19T07:51:39,us,Google Play,3,,
b5a62eaa-a579-48dc-a38a-410c6d278713,Vino Vici,1,,updates break my printer connectivity,20.1.0.5822,2025-12-19T07:46:27,us,Google Play,0,,
c4c6de88-f152-4346-a2b6-591233c2cc92,Nguyen Truc,1,,always getting problems,20.2.0.6076,2025-12-19T07:01:16,us,Google Play,0,,
2c5e8ed5-a4e1-417b-bd9c-e325ff869b63,Tony Erskine,1,,It sends you round in circles.,20.2.0.6076,2025-12-19T05:41:38,us,Google Play,0,,
6c4dc0dd-cdaa-4d71-8ad1-e76c9f8192df,Akshay Dev,5,,good experience,20.2.0.6076,2025-12-19T04:57:11,us,Google Play,0,,
3b4b8561-ff71-48b5-86f5-8f5f1bc7363a,brian hague,1,,Awful convuluted and confusing software cannot run it from my pc. Pity I cannot give less than 1 star. spent nearly 2 hours trying to scan and email a file,18.10.0.5530,2025-12-19T04:30:05,us,Google Play,0,,
f71c8348-9526-4a2d-9bfc-88b637d2bc1e,Mark,1,,"won't print documents from wps or docx from Android 14 and HP print service plug in shows up in the listing but its NON EXISTENT, got it to print by pasting it into my email then printing it very lame",20.2.0.6076,2025-12-19T02:59:45,us,Google Play,3,,
c8a8664b-7a91-49eb-87cc-402b36f49c6e,ammaku pramatho,5,,good,20.2.0.6076,2025-12-19T02:45:56,us,Google Play,0,,
73c11aa4-265c-4224-9652-0614b232e7cc,Vishnu Vardhan Raju Bollepalli,5,,it's so convenient and ez to connect to my printer!,17.25.0.4906,2025-12-19T02:16:16,us,Google Play,0,,
985da6f1-8bed-4016-9db3-e8175c0f4314,Mya Not ur name,5,,easy great quick,20.1.2.5988,2025-12-18T21:15:21,us,Google Play,0,,
38f6e4ed-dc4b-44a4-9abb-e3179226b291,CQ Foods Australia,2,,wont update,20.2.0.6076,2025-12-18T20:36:35,us,Google Play,0,,
8813dbe9-b10d-429c-a59e-dfcfce4479f2,Martine Bangs,1,,It won't work,17.35.0.5115,2025-12-18T18:41:24,us,Google Play,0,,
687b7973-beee-419a-9ed0-12d2ad9e861b,Thomas M,1,,Forcing me to create an account is ridiculous. I know you're so thirsty for my info that your pants are getting tight but it's ridiculous.,20.2.0.6076,2025-12-18T17:24:49,us,Google Play,1,,
1a5c4414-1aa3-4812-8f25-8787fb5f1cf4,J. A.,1,,pathetic! HP is probably the worst manufacturer right now. garbage products that don't work and always overpriced and paywalls. worst app ever,20.2.0.6076,2025-12-18T16:30:59,us,Google Play,0,,
529dc3c7-4051-4a47-8559-1cacf2ff96c5,samuel still,1,,hp smart used to be a good app. you can't connect new mobile devices. I've only owned HP printers for probably 25 years and I am not going to use them anymore unless they can fix their app so that my mobile devices can use it. my tablet will still connect to the printer but you better be really close by because you only have 30 seconds to push the keypad button that pops up. so no more printing away from the house or from the other room in the house. this is the worst app for printing.,20.2.0.6076,2025-12-18T14:28:51,us,Google Play,32,,
c6196e41-a4d7-4d23-b29e-e52838bee92b,Debbie M.,3,,private print sucks (no way to disable)...otherwise good product,20.2.0.6076,2025-12-18T12:29:57,us,Google Play,0,,
07c5d77d-a09a-4919-977e-536e00c9813d,Elaine Bush,5,,Super effective and efficient,18.0.0.5318,2025-12-18T12:16:10,us,Google Play,0,,
a8b64a11-669d-4c0f-84f2-fae1bbb81fd8,Bas,1,,"Need an account to print, HP has gone mental.",,2025-12-18T11:55:01,us,Google Play,0,,
3aa043a5-54d0-4786-b871-04529bc8df2a,Alia Adel,5,,good,,2025-12-18T11:52:54,us,Google Play,0,,
ba091746-e2e6-42ec-9731-1aeb844810cb,Tim Boxall,2,,"Really poor app. A constant struggle to get it to recognise my printer is on and connected to the WiFi when it definitely is. User interface is unintuitive in several ways. No wonder they removed ""smart"" from the name.",20.2.0.6076,2025-12-18T11:47:28,us,Google Play,1,,
af129a3a-fda2-4c81-bc11-ea9f096dc406,Troy S,1,,"So many apps, so few work.",20.2.0.6076,2025-12-18T09:51:57,us,Google Play,0,,
901427e0-abee-4645-95c9-834ec5e270f5,evelyn de nul,1,,app does not work for me. loading screen just keeps going whilst trying to print,20.1.2.5988,2025-12-18T09:50:23,us,Google Play,0,,
531cb59f-d57f-40e5-8eab-be9cfa378fbe,Mohammad Rajat Hasan,5,,Excellent app!,20.2.0.6076,2025-12-18T09:47:57,us,Google Play,0,,
ac5ad929-1cd6-4052-83bd-34957007b0be,King Valentine,5,,best printing app so far,,2025-12-18T06:47:35,us,Google Play,0,,
75d35bac-b8ba-4ad2-90f3-feb1335a01c7,James Dixon,4,,always room to grow/improve.,20.2.0.6076,2025-12-18T05:57:36,us,Google Play,0,,
196205df-22f5-4e5d-9773-53ae35809061,Richard Carlton,5,,"Hp have produced a Top notch App Excellent here, I've used a few manufacturers apps the last one being (Epson totally Awful). I returned to HP after many years using Epson & Canon Printers...but Wanted the Whole easy package so went for HP setup. so far we are blown away Awesome.",20.2.0.6076,2025-12-18T04:02:54,us,Google Play,10,,
5b8ad416-265a-4cb3-b377-11c3ffd6c089,Jacques Muranda,5,,Great app,20.2.0.6076,2025-12-18T03:15:15,us,Google Play,0,,
35039291-daf2-4429-ae35-c7d4dca29b4d,natalja storhaug,1,,"Poor reliability and app limitations. The printer has frequent issues, but the main problem is the HP app. Print quality is inconsistent—shipping labels and documents often come out blurry, faded, or incorrectly formatted. From the mobile app, it is not possible to properly fix or control these problems. Important settings are missing or reset, and you must use a PC to access basic functions and achieve acceptable results. This is unacceptable for a modern mobile app unreliable , frustrating",20.2.0.6076,2025-12-18T02:28:41,us,Google Play,3,,
e396095d-ad0d-4d75-92be-fafe3485e0ea,NORSHAMSUL AZLAN BIN MOHD NOR,5,,friendly user,20.2.0.6076,2025-12-17T22:23:19,us,Google Play,0,,
0dee6e2c-5263-4bda-a54d-3901f407c504,Roger York,5,,vertical b difficult to set up printer from my phone phone,20.2.0.6076,2025-12-17T21:13:37,us,Google Play,0,,
5c4d93c7-3f2a-4e01-a485-e127fa721e97,retina storm,5,,good,8.11.2.3,2025-12-17T15:53:26,us,Google Play,0,,
0e9c045e-4781-4a56-8b26-03719a9f4cc7,Dayana Robbins,5,,"so far really like using it, very useful for scans to be saved on mobile device.",20.1.2.5988,2025-12-17T13:12:04,us,Google Play,0,,
e1c6d831-5279-4b69-93ae-28b1bfe472fb,Orlando Rivera,5,,works great,17.35.0.5115,2025-12-17T13:08:11,us,Google Play,0,,
c430fd25-6d3c-49c3-a924-db7c7e740df8,Brent Phillips,1,,You removed the capability to scan from document feeder. My next printer will not be an HP.,20.2.0.6076,2025-12-17T13:07:02,us,Google Play,0,,
5892018c-b1b0-4594-8567-b87e3b2bce4d,Linda George,5,,good work for me,,2025-12-17T12:40:16,us,Google Play,0,,
d88bc71e-21bb-400e-bf31-81de94a02b36,Priscilla Cooper,1,,"app won't open at all. ""No such file or directory.""",20.2.0.6076,2025-12-17T04:55:36,us,Google Play,0,,
66d73b97-cb40-4e76-98c6-338a016412ce,Mukesh Mukesh,4,,ottimo app,20.2.0.6076,2025-12-17T03:24:49,us,Google Play,0,,
3f8cfd1b-174e-46b8-a3e5-a54da3cb1d31,Nathaniel,1,,printing from HP is a horrible experience. always takes hours to set up. never properly works. never buy this garbage printer,20.1.2.5988,2025-12-17T03:05:36,us,Google Play,1,,
41f7ab72-014f-4220-b847-dbe0d51f4d57,Adedamola Oluwagbemi,1,,"As of today 17 December, 2025, if you are coming to download this app for mobile scanning, abort mission. The features has been removed.",20.2.0.6076,2025-12-16T19:28:05,us,Google Play,1,,
4a72416f-c45c-4724-90de-ebd60b262044,Ju P.,5,,not good now!!!!!! stopped working like it did. Has just stopped,20.1.2.5988,2025-12-16T19:02:06,us,Google Play,0,,
c25dea12-154b-4d93-9813-5223dd9dd9b6,Michael A Berry,1,,"Enshitification enters overdrive as this app moves from ""mildly annoying but functional"" to ""a dumpster fire"". It cannot connect to any printers despite being on the same network. The printer itself is no better as it frequently loses connection in the middle of scanning to the app or network. Nothing else on the network experiences issues and the printer has line-of-sight to the wireless access point. I'm done with HP and done with their printers. Never again.",20.1.2.5988,2025-12-16T17:58:49,us,Google Play,98,,
92d59889-e806-4298-90d0-912278d95bbd,Daniel Teoh315,4,,Great,20.2.0.6076,2025-12-16T17:43:16,us,Google Play,0,,
fc3f0342-7406-41f8-b077-a219c1e5ca9d,William Riddle,4,,A waste of time,20.1.0.5822,2025-12-16T17:41:38,us,Google Play,0,,
dd176ecd-3e67-4c9e-a234-cb48fc2f08d3,Silvia,1,,Hair On Fire! What the hockey-puck did HP do? Kindly leave the *print* feature alone! Maddening to deal w/HP.,20.2.0.6076,2025-12-16T16:28:09,us,Google Play,0,,
57d38e66-1dbc-4645-8c63-0e318210f5cf,Christina Alexander,1,,I've downloaded this app so I can use the printable options for like a calendar and stuff like that I've updated the app now it's not loading when I hit on it and I've given up with it multiple times I don't know what to do now.,20.2.0.6076,2025-12-16T11:47:56,us,Google Play,0,,
90b8062a-8aba-4db6-aa88-7fcbca273ca0,Chris Ruggiero,2,,I loved the app before this recent update. it's been a couple months and they haven't gotten the bugs worked out. I'm constantly struggling with getting the app to connect to my printer. when they get the bugs out and it works like it's supposed to it's awesome. especially the camera scan,20.2.0.6076,2025-12-16T11:23:04,us,Google Play,1,,
ad35539d-7f1e-48ed-b743-e4dffb20cd1f,Graeme Walker,2,,difficult to manage and have a scanning printer that will not work with this app.,20.1.2.5988,2025-12-16T09:43:10,us,Google Play,0,,
2271c7b0-4d92-44af-bee0-11b45318f3c4,Leroy Smith Jr,5,,This Is a good website to go to,20.2.0.6076,2025-12-16T09:28:11,us,Google Play,0,,
a54835c6-c390-469b-9049-3541df3d1fda,Mohammed Nashith,1,,"when will it scan , at the day of judgement? . why can't I run it in local WiFi, oh wait🤭. then you won't get our important data , documents , id , art , photo . AI . ahahhaha",20.2.0.6076,2025-12-16T08:49:45,us,Google Play,1,,
1836da86-0faf-40d4-bf0e-145553b64481,Ravindra Shukla,5,,Wow it's good,20.2.0.6076,2025-12-15T21:20:46,us,Google Play,0,,
e7c7403c-38b2-43b3-a3ec-6e4c09720156,Reeses Puffs,1,,"dogshit app, forces you to download an app and sign in just to print, very slow and doesn't load anything unless you have internet but your connected to the printers WiFi so you have to switch everytime. took me 30 mins to print one paper with really bad quality and random colours",,2025-12-15T17:19:05,us,Google Play,0,,
ef959cb1-ad04-4170-9115-a92c4add9808,Joe Senkow,1,,i went in circles trying to get a printer working that was previosly fine until hp locked it out. i absolutely hate hp and all their products. the printer and this app are going in the trash,20.2.0.6076,2025-12-15T16:53:56,us,Google Play,0,,
e6c8e5a2-c7c4-40a3-a646-b84d3bea730c,Danny Lam,4,,"A decent app, keeps you up to date with your printer, but I doubt its ink accuracy",20.1.2.5988,2025-12-15T16:12:12,us,Google Play,1,,
d5f74ae5-c429-4b73-9b57-4890cf8d095e,Elvis Morgan,5,,easy to use.,20.1.2.5988,2025-12-15T15:44:20,us,Google Play,0,,
9a70e7f5-9811-4612-8327-04cf4916eae3,Angelo Elkins,1,,"My printer is held hostage by HP. I signed up for the subscription that would send ink when I need it and was running low. I paid for 4 months of it and printed so little I never needed a ink cartridge to be sent out. I decided I didnt need it any more. I got a notification on my printer that I can not use the printer until I fix my subscription, the one that I never used but paid for, for months. I never thought that a subscription I signed up for, for convenience would be inconvenient!",18.10.0.5530,2025-12-15T15:14:55,us,Google Play,0,,
a9cee33f-730b-4fa2-87ba-3c5fd1ebd9c3,Donna Cannaday,1,,HP quit working with my printer. thanks for screwing it up,20.1.2.5988,2025-12-15T11:23:14,us,Google Play,0,,
7348d99f-ff1e-44e5-9591-bf25682d5e5c,Harley-Dene Russell,1,,so terrible doesn't tell u how to use anything and charges crazy amounts for ink,20.1.2.5988,2025-12-15T09:36:23,us,Google Play,0,,
9f519c7b-df37-4fe7-80d3-32265fae8ff6,Jade Slocombe,1,,"It's appalling that an app from a printer company doesn't have a 100% scaling option. Which means the 'mobile printing compatible' printer I've bought, isn't, since I can't print the primary things (sewing patterns) I bought it for. it's such a basic function that I didn't anticipate having to worry about it.",20.1.2.5988,2025-12-15T08:21:35,us,Google Play,1,,
6a4de732-f9b8-4575-ac30-568e8e58f7ed,awlo des,1,,"One innovation they could consider is developing printers that print. The app sees the printer but won't print. There is a hide printer (what dumbass thought of that) but no uninstall to try to get it to work. The app takes forever to do anything. Do yourself a favor, buy from a company that knows what it is doing.",20.2.0.6076,2025-12-15T08:06:28,us,Google Play,1,,
e9b0ef3f-746c-47e9-9828-6a929228af0a,cat,1,,the only reason why I keep them is because they have an amazing plan but when it comes to update your payment online you won't be able to do it when you call them they don't know what's going on don't ever call them in the app is trash and like I said I keep it cuz they have a good plan when it comes to you as far as printing but as far as customer service or helping you resolve an issue don't ever call them they're trash in that department it is no need to get up here with a comment cuz you're,20.2.0.6076,2025-12-15T07:59:13,us,Google Play,0,,
57dce5a0-2bdb-4e65-8144-bbc31fb37f9c,Tasha Moore,1,,app never works since the update when it finnaly does load my print it just errors out before it prints EVERY SINGLE TIME,20.1.2.5988,2025-12-15T07:08:05,us,Google Play,0,,
657a79d4-6e54-48e7-921c-27a03571713f,Sandy White,1,,I use to be able to scan from HP envy to my Onn tablet using HP Smart app. Now I cannot why is this feature not available now?,20.1.2.5988,2025-12-15T05:19:27,us,Google Play,1,,
1de25804-187d-4a90-a691-157fe3df423c,asmabi shahid,5,,very good 👍😊 Happy,20.2.0.6076,2025-12-15T04:10:53,us,Google Play,0,,
4c3c2e03-7ba9-44b6-87aa-8ce55ea0fe6e,Darshita Samant,1,,Such a nonsense application. The graphics are so attractive but the features are completely useless and slow. It's not my gadgets memory but the programming of this app. Kindly fix it before going any worse,20.1.2.5988,2025-12-15T01:30:50,us,Google Play,0,,
d8bad249-61f1-4033-8e66-3d6fce71c368,Usman 'Uzzi' Khokhar,1,,"The redesign is terrible terribly slow, I should be able to get in and out of the app in less than 3 seconds.",20.2.0.6076,2025-12-14T23:45:39,us,Google Play,0,,
8e31749a-472f-4d14-ad15-b424c71ae4c1,Carla Clemente,1,,Why would you give an option not to create an account or sign in if you will just FORCE the user to create/sign in to experience the features?,20.1.2.5988,2025-12-14T23:43:13,us,Google Play,0,,
1881d123-8263-4f3a-8705-df97f25bc35e,Rika,1,,Spent almost an hour scanning a huge document only for the file to be damaged and unusable. Went back to the app only for it to show only one of the pages. Ever since the update the app hasn't been working right.,20.2.0.6076,2025-12-14T23:05:57,us,Google Play,0,,
efe42b64-b90f-4003-b72c-9937ea4b2c46,Manjeet Kaur,1,,"After the Update of This App, My printer has literally sometimes been a waste of time , Because Everytime it shows a bug , I am using it for the last three years in my home , It was smooth , recently I shifted it to my shop to use It for photocopy and printouts , so now it shows a bug everytime when I fix one the other is already in a queue 😕 And it's such a insult when the customer is standing there and it takes time and waste mine and other persons time as well my Shop well being too",,2025-12-14T22:25:51,us,Google Play,0,,
cf87f2f9-7f86-40af-a6bc-d1ab7e429854,Calvin Ebbert,1,,I quite possibly have never seen a more or less user-friendly app it is so confusing to figure out how to print just one paper on this thing and it is so easy to accidentally download the wrong app and almost give your payment information to the wrong people but why am I not surprised every app is like this anymore who hires these people who's making this get a different job do something else put the fries in the bag or something,20.1.2.5988,2025-12-14T22:14:28,us,Google Play,0,,
cabc9bae-01b2-45bb-a6f5-4903a859150c,Lois Langley,1,,it is not helping my printer print from my Android phone or ipad.,20.1.2.5988,2025-12-14T21:29:27,us,Google Play,0,,
d3673c23-323a-402a-9219-1fce4d964268,Simphiwe Mbhele,5,,very good 😊,20.1.2.5988,2025-12-14T19:46:55,us,Google Play,0,,
f09340ea-1f4a-48b5-9205-6e7f740d6d77,Ashleigh Downie,1,,Legitimately the most useless rage inducing app. Constantly force closes. Can't print more than a few photos at once. Unbelievably slow and glitchy. Makes everything more painful than a simple print/scan needs to be,20.1.2.5988,2025-12-14T19:12:06,us,Google Play,0,,
40a5f795-7764-481d-9c1f-474f94eb7158,Sharon Sayre,1,,can never get anything to print via wifi from my tablet or cell using this app yet!,20.1.2.5988,2025-12-14T16:56:50,us,Google Play,1,,
b5880b06-0a72-4221-bb92-10c1063d9dda,Denise Hudson,5,,Easy,20.2.0.6076,2025-12-14T16:20:06,us,Google Play,0,,
523836ee-b1a9-492b-af0b-82012eb5c8ab,Katrina Sapienza,1,,it says its not compatible with my Chromebook which sucks cause now I cant print any thing off of it I have to send it to my phone then print it,,2025-12-14T11:57:32,us,Google Play,3,,
1d4fe4db-1634-45d7-b95e-2afdfc4390d5,Karla Christina Rodriguez-Howell,4,,love HP!,20.1.2.5988,2025-12-14T10:52:21,us,Google Play,0,,
53645ff5-6831-4866-9bd0-013813821bd1,rikha mudzakir,1,,unfriendly feature. please downgrade it like the old app,,2025-12-14T10:41:44,us,Google Play,0,,
8f139718-5b8a-4a34-9cc4-9994f745239d,Nelida Alvarado Lopez,5,,great way to interact with my printer. very easy to use,20.0.1.5732,2025-12-14T10:15:43,us,Google Play,0,,
f8d98ba5-7db2-470a-9de9-ddd14dcb6708,matsim0,1,,"Ganz mies. Findet Drucker/Scanner, aber beim Scannen sagt die App ""kann Scanner nicht finden"". Testet überhaupt jemand bei HP oder machen sie nur die Benutzeroberfläche?",20.1.2.5988,2025-12-14T08:53:49,us,Google Play,0,,
8cfcaacf-5a65-4b3b-b68a-e729baeee6d6,Tim Applegate,1,,"garbage, new app doesn't do anything for my printer. nice floating animation though. maybe app designer needs an animation job instead.",,2025-12-14T08:34:35,us,Google Play,0,,
4dd44524-9f04-48f8-8b8a-7b315794785e,Alexander Arjoonsingh,2,,"it's fine, but I have to call HP b/c I have to scan on my phone when I want to scan from my Chromebook. I think like I'm using two similar apps.",20.1.2.5988,2025-12-14T08:02:46,us,Google Play,0,,
dda9ab9c-732e-49bc-928a-f147b64be46c,Johanna,1,,"disappointed and done deliberately because this will be my second HP printer all-in-one and every time they do something to block it or something wrong with the app itself so my advice to everybody is do not agree to the terms. don't sign in on the app just go on as a guest call because I find that when you sign in it gives you nothing but headaches, I declined everything terms that they wanted me to agree to I didn't agree to nothing absolutely not and I'm not even downloading the new one.",20.1.2.5988,2025-12-13T23:07:06,us,Google Play,1,,
02081238-8eef-4f2e-938a-7ec1ae558b33,Marty French,1,,Worst experience trying to set this app on my laptop.,20.1.2.5988,2025-12-13T22:02:33,us,Google Play,0,,
1559f9da-5c8d-4a53-92f1-1402495bbaa6,Dornick,1,,requires an account to use (which should by no means be necessary),,2025-12-13T19:27:50,us,Google Play,0,,
ffa3000f-1670-4933-b6b8-6868a3f9ae6a,Robert L Young,5,,great,20.1.2.5988,2025-12-13T17:14:13,us,Google Play,0,,
de8f4921-c4f4-4ea2-b8f2-dd397db4da50,soylent green,1,,garbage: can not even get app to down load on my computer. using HP printers for decades. putting up with no support. NO MORE.,20.2.0.6076,2025-12-13T12:30:21,us,Google Play,0,,
d78e83b1-8778-4a5a-a9a1-5ed1b54cc1ad,pam stevens,1,,cannot get it to work with my chromebook. says I need a phone or another device. I'm going to see if I can send it back.,20.2.0.6076,2025-12-13T10:27:24,us,Google Play,4,,
9c30399c-8565-49b5-95e6-a0db2b6e684a,Amelia Longo,1,,"Demoting to 1 star from 2 because I cannot print at all. my printer stays is connected per the app, but when I got to run diagnostic tools, it says its not connected. chat help is a joke. You cannot tell me this printer or app was made to function.",20.1.2.5988,2025-12-13T09:40:07,us,Google Play,0,,
11025c2b-d75c-4f18-84e8-8f9d30227813,Jaze Grades,2,,The earlier version of HP Smart was perfect!!! So why am I back for another version? (I will know why I erased the app when....????_,,2025-12-13T07:55:39,us,Google Play,0,,
2431ca2e-66f6-4513-bd85-1a83f6be544f,Peter Wivell,1,,absolutely useless,20.1.2.5988,2025-12-13T04:35:57,us,Google Play,0,,
3b26f2d0-fe29-4b5b-b9e9-8e25fb57d08b,mohammed iqbal,1,,try connecting hp printer to your computer via Bluetooth. not possible and note the number of steps to try to connect. hp sold me another printer saying the one I had was no good. a friend suggested using a cable connection. works fine. so much fir hp customer support,17.35.0.5115,2025-12-13T02:17:26,us,Google Play,0,,
12977754-efa5-4932-96c5-c051402e7285,Mahesh Vaishnav,5,,bahut achcha,20.1.2.5988,2025-12-12T22:37:35,us,Google Play,0,,
2b96281e-9d01-42a7-bd01-f3b6a6a16331,Ashley Hill,1,,"WORST CUSTOMER SERVICE EXPERIENCE, I have a gaming laptop within warranty, and over a month now the issue is not yet resolved. there is no one who you can talk to or esclate things. never buy HP. better is Dell no question asked if a part needs to be replaced they will.do it within a week.",20.1.0.5822,2025-12-12T22:29:36,us,Google Play,0,,
