author,content,country,date,id,rating,title,version,vote_count,vote_sum
Lamont2,"Just got this app. So far, so good. I am pleased.",us,2026-01-08T17:37:08-07:00,13611339648,5,Good,20.2.0,0,0
TJFitz00,It just keeps working and working and working!,us,2026-01-08T16:14:58-07:00,13611129418,5,Ancient OfficeJet,20.2.0,0,0
Ismashyou,"I had a lot of difficulty trying to get it to connect to my Internet. I don’t want to blame HP, but then it wouldn’t allow me to log into my account eventually it finally just said OK go ahead and scan something so I did and it worked but I’ve had the scanner for a few years. My child finally gave it back to me so to reconnect it seemed to be a fiasco. It probably would’ve been fine if I connected it to my own stuff in the beginning. But it’s still working years later so.",us,2026-01-08T14:52:45-07:00,13610918694,5,After a little while it works,20.2.0,0,0
S.M.68,"When I hit preview to print my photos, it moves the picture to the right and crops out the right side. It won’t let me just print the full picture.",us,2026-01-08T14:25:49-07:00,13610849426,2,Photos Print Weird,20.2.0,0,0
TahoeMommy,The printed items are so light they are unreadable even with brand new ink. Unable to print at all without a monthly subscription for what I’m not sure? Absolutely the most ridiculous printer I have ever owned. Would not recommend to anyone.,us,2026-01-08T13:32:59-07:00,13610709369,1,Unreadable,20.2.0,0,0
5 mobcity,"Amazing, makes things a lot more easier",us,2026-01-08T13:29:15-07:00,13610699476,5,100% satisfied with the product,20.2.0,0,0
Joe Tyke,App is hard to figure out,us,2026-01-08T10:53:35-07:00,13610260948,1,Cant figure it out,20.2.0,0,0
eric.mock,"Last se real times, connection has failed.  I use the scan often and it fails to open.  I’ve closed out the app and still no success.",us,2026-01-08T07:25:44-07:00,13609606344,5,App is not working well,20.2.0,0,0
Yaddagirl,"Printer is great when everything is working correctly. However, I have frequent issues with my printer going off-line. So I have to troubleshoot everything and restart everything and it is a major inconvenience.",us,2026-01-08T06:36:43-07:00,13609443949,3,Offline Printer,20.2.0,0,0
J.A.M.6.9.8.9,Love the results I get from this home printer.,us,2026-01-07T18:42:26-07:00,13607631169,5,Best printer,20.2.0,0,0
DiStaten,"I’m able to print from other iPhones and IPads. I noticed my version on my phone is 20.2. On other devices it’s 21.0.2.  It took hours but I was able to connect to the printer, but when I select it to print, it goes away.",us,2026-01-07T16:43:26-07:00,13607317225,1,Can’t print from IPhone 17 Pro Max,20.2.0,0,0
Gfvtgtrhterhdtrd,Goood app,us,2026-01-07T14:44:40-07:00,13607007827,3,Jt,20.2.0,0,0
DarkSilenceWolf,"Scam printers scam company, there ink costs more than blood. look it up",us,2026-01-07T13:26:20-07:00,13606797656,1,Scam company,20.2.0,0,0
rootulp,Many errors while setting up new printer,us,2026-01-07T13:23:48-07:00,13606790559,1,Many errors while setting up new printer,20.2.0,0,0
Buttercupluv_2,I enjoyed my app and printer,us,2026-01-07T11:32:09-07:00,13606474348,5,I love it so amazing that I made the right choice. Thank so much.,20.2.0,0,0
Junkyard 11111,Can’t get paper to feed,us,2026-01-07T10:49:48-07:00,13606347772,1,Setup sucks,20.2.0,0,0
Stupidly Complicated,Why do I need a PhD in Information Technology in order to scan something on the new printer?,us,2026-01-07T10:43:14-07:00,13606328045,1,Too Complicated,20.2.0,0,0
It’s great and cool,I wish I had this printer earlier. I love the fact that I can send faxes from the comfort of my home. Very convenient and reliable printer.,us,2026-01-07T10:30:19-07:00,13606288910,5,Perfect gift,20.2.0,0,0
Raghav 3747,Connection keeps getting disconnected,us,2026-01-07T09:29:21-07:00,13606101008,1,Connection,20.2.0,0,0
aeeskme tlo,"Screw your business model. - let’s have an app that can tell you all the details about your printer except the type of ink you need. Instead, we’ll have an option for printer supplies- and when you click on it, it will bring you to sign up to send us more money. We will offer to send the ink, they also have to pay for, automatically. And never ever tell them what kind of ink it is they need. Hahahaha
Hp is probably the worst company ever created. Your apps suck. Your printers suck. How is it, I have a printer on the hp app, and when I click to manage more settings for it, it takes me to a page that says I don’t have any printers!??? Hp sucks",us,2026-01-07T09:09:17-07:00,13606038215,1,Not surprised,20.2.0,0,0
like4noobplz,"Great app, with awesome and free featuresadey life much easier, since I dont have to carry my laptop around, but just hit a few clicks on my phone screen, and voilà!",us,2026-01-07T07:22:17-07:00,13605692916,5,Printing possibilities,20.2.0,0,0
JanieElise,User friendly and super convenient,us,2026-01-07T04:22:11-07:00,13605106680,5,Easy!,20.2.0,0,0
Ramberg11209,I love my printer.,us,2026-01-07T04:14:51-07:00,13605084972,5,Printer,20.2.0,0,0
Ixsvette,Excelente producto,us,2026-01-07T00:34:37-07:00,13604542592,5,HP DESKJET 4258e,20.2.0,0,0
Aarav gasboy,Easy to use and nicely made,us,2026-01-06T21:11:45-07:00,13604121688,5,Great,20.2.0,0,0
aldenlisa,Every time I go to scan some thing or do something my printer has an issue and I just got it !! I wish the products would work every time when you go to use it,us,2026-01-06T18:41:53-07:00,13603776661,1,Always problems,20.2.0,0,0
Cmd222,"3 hours in, 3 grown (technical adults) and still not printing. Can see ink levels in the app though :/",us,2026-01-06T18:23:01-07:00,13603728977,1,NOT easy setup,20.2.0,0,0
Carlatwo,"Good         Afternoon 
Good work",us,2026-01-06T18:04:36-07:00,13603681610,5,Hp,20.2.0,0,0
SV_00_^,The new app is MUCH  worse. I can no longer send faxes. The app is so different it should really have a new listing instead of riding on the coattails of the previous version. The high ratings are actually about the old version. The low ratings on the newer version become obvious if you sort by most recent reviews.,us,2026-01-06T16:10:13-07:00,13603386904,1,App update takes away functionality secretly,20.2.0,0,0
Charlie55678,THIS WORKS SO EASILY but they need to add more text for what to type as a password,us,2026-01-06T14:29:09-07:00,13603129042,2,It’s good if,20.2.0,0,0
kc4ua,Terrible to have to go through the app when i used to be able to connect from my phone Bluetooth! I am throwing this brand new printer in the trash!,us,2026-01-06T14:25:17-07:00,13603119060,1,Doesn’t work,20.2.0,0,0
GE Taxman,The Greatest!,us,2026-01-06T12:41:44-07:00,13602837669,5,HP Color laser jet,20.2.0,0,0
Crest Willow,Could use some work on your website,us,2026-01-06T07:45:09-07:00,13601934354,3,Website,20.2.0,0,0
jofusey,"HP is a predatory company with no customer service like at all. The fact that they rely on a customer based support group to provide all their customer service should tell you enough. HP: make products that actually work, stop charging subscriptions to connect devices, stop stealing.",us,2026-01-06T06:15:21-07:00,13601643291,1,Better than desktop ig,20.2.0,0,0
starr2133b,This app doesn't nit work properly with Iphone 15,us,2026-01-06T00:43:52-07:00,13600742865,1,Horrible,20.2.0,0,0
Estuvo un poco mucho dificil,Primero lloré porque no me dejaba conectarme o imprimir pero luego miré un video y se me hizo más fácil,us,2026-01-05T21:13:34-07:00,13600309808,3,Un,20.2.0,0,0
Cutise1,"Excellent job on printing prints, glossy, borderless and vibrant",us,2026-01-05T16:35:14-07:00,13599630629,5,Prints,20.2.0,0,0
ju ju foodie,Sucks,us,2026-01-05T12:47:45-07:00,13599020965,1,Difficulty,20.2.0,0,0
Stephen Matthews,HP is making me pay for and ink plan I don't need just so I can use my printer.  I will NEVER buy an HP product again because of this.,us,2026-01-05T12:04:46-07:00,13598896431,1,Terrible service,20.2.0,0,0
koinestudent,"Horrible app. When I go to print my documents from Word app, the margins and font are changed and what is meant to be a one page document turns into a jumble mess of four pages.",us,2026-01-05T11:18:39-07:00,13598759514,1,Enlarges document,20.2.0,0,0
Littleshoe1206,"I will never ever ever buy a HP printer again! It is always off-line and never available to print when you need it. Takes me 15 to 20 minutes every time I’m ready to print something to get it back online. FYI, this is my third one never again",us,2026-01-05T10:27:11-07:00,13598601371,1,The worst,20.2.0,0,0
Nickname 10A,This is broken. It finds the HP printer but won’t print anything.,us,2026-01-04T20:38:27-07:00,13596311835,1,Doesn’t do the one thing it needs to do. Which is print.,20.2.0,0,0
suz.spins,Otherwise I’m satisfied,us,2026-01-04T19:23:30-07:00,13596130247,4,"Set up installing ink cartridges & 
 connect to phone difficult",20.2.0,0,0
Hdjsbdv,App is slow and glitchy.  They really want to hook you on instant ink.  Kinda wish I went with a different printer.,us,2026-01-04T17:51:11-07:00,13595886245,1,Slow,20.2.0,0,0
Hp poor,"Printer only capable of printing sheet by sheet, good luck if you have multiple pages to print bc the printer is sooooo picky only 1 page",us,2026-01-04T17:40:54-07:00,13595858659,1,Impossible to print,20.2.0,0,0
Marcus Lydell,just purchased this HP printer and it’s so easy to set up and use than others I’ve tinkered with. Great Job HP!,us,2026-01-04T16:40:35-07:00,13595696591,5,User friendly,20.2.0,0,0
Kittikatt60,"01/04/26 Update:
They run constant updates to keep you from buying compatible ink! Their Ink cartridges aren’t full, (Just like Epson BTW, have one of those too)
& Still no option for a double-sided scan. SMH! 

03/2025:
Gave it a 4 star rating because they still don’t offer double-sided scanning. Pretty ridiculous in this day & age of technology.",us,2026-01-04T15:42:05-07:00,13595540410,2,$$ INK & No double-side scan option,20.2.0,0,0
Thaís e Malu,"A impressora é otima, um pouco lenta por ser jato de tinta, mas a qualidade é muito boa. Para uso doméstico está excelente. Recomendo a compra !",us,2026-01-04T14:27:13-07:00,13595336330,5,Ótima impressão,20.2.0,0,0
Anand Sjj,Very slow printing and takes time to connect,us,2026-01-04T14:07:56-07:00,13595282786,1,Not printing as expected,20.2.0,0,0
TrashCat13,I buy my own HP ink and the printer does not let you use all the ink before it starts printing faded pages. According to the graphic in the app a quarter of the ink is wasted.  Also sometimes after manually adjusting the image and test printing it defaults back to original image not giving me a chance to tweak my adjustment or reprint it.  Having to login to check ink levels or make printer adjustments is inconvenient.  Pop up adds promoting the easy ink program is annoying too. No tutorial after major app updates.  My access to select my photos is buried below other folders so it does not show up on. my screen.  So you have to scroll down to see it.  At first I didn’t know there was other folders below what was on the screen so I could find my photos folder so I didn’t use the iPad app.  It was only after another app update that I noticed upon loading that it showed all the folders then resized to show only a few folders on my screen. so I tried scrolling down and found my photos folder. I’ve had this printer for 5 years and when it breaks down I will be looking at other brands.,us,2026-01-04T13:53:21-07:00,13595241797,3,Works but Needs work,20.2.0,0,0
Postoyanniypolzovatel,HP printer are Horrible app and devices,us,2026-01-04T12:35:29-07:00,13595013581,1,Printer,20.2.0,0,0
Datomar86,Muy práctica y funcional,us,2026-01-04T11:32:58-07:00,13594820292,5,Excelente,20.2.0,0,0
Really easy to used,I’m total y in love with hp printer the quality is amazona and the hp app is very help full,us,2026-01-04T10:55:46-07:00,13594701884,5,Love HP PRINTER AND LOVE THE QUALITY OF THE PRINTIN,20.2.0,0,0
Shamus 1957,"All appears to have been done smoothly, after accessing an HP “how-to” tutorial video. The steps were easy to follow, and execute…",us,2026-01-04T08:49:06-07:00,13594277667,5,First scan on an Envy 6152e.,20.2.0,0,0
BUCK THREE,"Replaced My aging HP ENVY 5660. The HP Smart Tank 5101 is slower, less user friendly, often stops printing mid job. Rebooting is expected. Not recommended",us,2026-01-04T06:26:05-07:00,13593780289,1,Disappointment,20.2.0,0,0
Pattykosiba,Hands down best app,us,2026-01-04T04:38:13-07:00,13593429916,5,Best printing app,20.2.0,0,0
Ron8364ron,"Very frustrating and hard to figure how to connect. Literally was about to throw it out the window, until it finally connected.",us,2026-01-04T01:59:55-07:00,13592997875,2,Connection difficulties,20.2.0,0,0
Most Waste of $,Throwing it Away,us,2026-01-03T21:24:46-07:00,13592366717,1,Horrible Product,20.2.0,0,0
Kerrrrmit,"Super slow, keeps asking about subscription models",us,2026-01-03T18:07:19-07:00,13591863881,1,Horrible activation,20.2.0,0,0
samiaalbalawi,I like printer 🖨️ of HP,us,2026-01-03T18:00:39-07:00,13591845876,5,Best printer,20.2.0,0,0
lv 115,"The printer has 1 job, this is not new technology. I don’t want to print from the app. Printer shows connected but, no printer detected every single time. Then it takes 10 min to print anything. Never have I ever gone to print t something and had it work.",us,2026-01-03T05:52:06-07:00,13589609771,1,10 min to print and connect every time,20.2.0,0,0
Eevans151,"Why doesn’t it wake up to print
Why is it busy every time I need to print",us,2026-01-02T22:55:20-07:00,13588453443,3,Printer busy/ sleep,20.2.0,0,0
Fender bender#4,"Takes to long to start printing
Buffering",us,2026-01-02T21:34:54-07:00,13588256545,2,Very slow,20.2.0,0,0
catrachitha,I believe HP should allow us to buy our own cartridges from hp branded even but still be able to use the printer it’s very upsetting to not be able to use it unless you enroll into instant ink . My parents bought this printer for me back in high school nd I only used it then bc I needed it but after 2022 ended I never used it again until today I tested and I hate it once again because of that is so inconvenient and petty,us,2026-01-02T18:56:15-07:00,13587821973,1,I think the forced subscription is such a big downgrade with HP,20.2.0,0,0
boyblue_01,User friendly for 50+,us,2026-01-02T18:20:06-07:00,13587715034,5,OG Proof,20.2.0,0,0
Soham1357,"I just want to print some pages. I don’t know why I have to create an account, go through a convoluted maze of steps and then get a subscription to be able to print a few pages. Corporate greed at its finest",us,2026-01-02T17:10:21-07:00,13587507726,1,Garbage system,20.2.0,0,0
Ivar Gustolf,I love this App,us,2026-01-02T14:04:21-07:00,13586970452,5,Sir Ivar Gustolf,20.2.0,0,0
Jkokito,Had printers before when I was a kid but now as an adult I purchased one! Real easy to use! Just make sure you’re close to the WiFi so it’s a faster process,us,2026-01-02T14:01:18-07:00,13586961468,5,First time with HP,20.2.0,0,0
Ccsplit99,I use this app to fax from my phone a lot. I was happy with it until it wouldn’t work anymore so I only updated it thinking this would fix the problem. Now even though I’ve logged in and paired my printer all over again it still won’t send a fax. I hate when companies “improve” on something that isn’t broke and in turn make a useless product.,us,2026-01-02T12:46:33-07:00,13586737916,1,Bad update,20.2.0,0,0
Raven1809106,I am not medicated enough to deal with these confusing printers. I sincerely wish I was kidding when I say it took two PhDs 30 minutes to try set up this junk and it still isn’t working. Thank goodness I have a library card so I can just print for free. Bring back printing with usb chords instead of this over engineered nightmare. To the executives making these decisions: I hope your parents are never proud of you again,us,2026-01-02T10:47:14-07:00,13586353319,2,It’s on sight with the CEO,20.2.0,0,0
CathyCanz,I can’t fax anymore!!!,us,2026-01-02T08:41:14-07:00,13585909995,3,Not easy anymore,20.2.0,0,0
Mattmattmattxcfghuyrcee,"Bought an HP business printer a few years ago.  Moderately used.  About 30 days after the warranty was up, it stopped working.  I called them (support is very challenging), and was told they could support but I had to pay a fee just to talk to someone.  Said no thanks and bought another hp printer (out of spite because I’m an idiot).

About 30 days after the warranty was up is stopped connecting and hasn’t worked since.

Almost seems like it’s planned………..",us,2026-01-02T04:37:46-07:00,13585018684,1,Horrible,20.2.0,0,0
钓鱼台¥#,无论是WiFi还是移动网络，都卡成狗，反应慢,us,2026-01-01T21:58:43-07:00,13583946845,1,卡,20.2.0,0,0
Newm55,Doesn’t work,us,2026-01-01T21:42:13-07:00,13583905860,2,New printer doesn’t work,20.2.0,0,0
Olaf2021,Connecting issues. Over 3 hours to get it to print. Second HP printer with this issue.,us,2026-01-01T19:40:05-07:00,13583583801,1,Junk,20.2.0,0,0
PaPaCraig,Not working with air print. Paper not feeding.,us,2026-01-01T19:11:51-07:00,13583503194,1,HP printer,20.2.0,0,0
Ev0nD,Love using the app from my phone and print any documents needed. Thanks!,us,2026-01-01T18:12:48-07:00,13583327748,5,Perfect,20.2.0,0,0
TheyCallMeMrGus,Great software!,us,2026-01-01T16:09:30-07:00,13582966847,5,AGM,20.2.0,0,0
Momgar,Just finished setting up my new Hp Smart Tank Printer with All-In Plan. Looking forward to creating more with my new printer and also appreciate knowing HP is always available for questions as I learn along the way. thank you!!!,us,2026-01-01T15:26:00-07:00,13582845670,5,HP for another 10 years!!,20.2.0,0,0
Jeweledsoul,"As an IT support specialist at a large company I have a lot of experience with printers.  I bought this for myself as a personal printer, because it was cheap, but it’s definitely a weird printer. I often have to press the power button to stop it blinking, so I can print, but I am able to get it to print most of the time. If you don’t have patience or experience, you might want to pay more for a nice epson. Also, I do use the ink program because the ink lasts MUCH longer than one-offs. And costs less than $2/mo.",us,2026-01-01T14:10:27-07:00,13582637626,3,"For the price it’s ok, but just ok.",20.2.0,0,0
Godnbible,Awesome.!,us,2026-01-01T14:03:21-07:00,13582617705,5,Printer review,20.2.0,0,0
jabez1431,Very fast response,us,2026-01-01T12:18:07-07:00,13582312778,5,Real nice,20.2.0,0,0
kirk587,"It took me several days to finally get the bugs out and get it to work, but I love it now",us,2026-01-01T12:16:00-07:00,13582306357,5,Remote printing,20.2.0,0,0
A Mama Moore,Not super user friendly. Unable to print from my computer. Set up is difficult to understand. In printing can only print 5 pages and no front and back.,us,2026-01-01T12:14:42-07:00,13582302406,3,No bueno,20.2.0,0,0
DingDinger,I’m no longer able to send faxes after the last update!,us,2026-01-01T11:17:17-07:00,13582125526,1,Mobile Fax,20.2.0,0,0
KCaceres19,"Either the ink is discolored, or the machine has a paper jam or won’t connect to WiFi. I’ll never buy HP again.",us,2026-01-01T09:50:15-07:00,13581843704,1,Printer never works,20.2.0,0,0
Cropping Sucks,This was a great app/program before last update. Now the “Crop” feature has changed and is not easy to manipulate.  I have resorted to taking a photo and crop it the photo before re-scanning and then making fine adjustments.  It’s so frustrating when developers just move forward with a lesser product in the name of “new update” and don’t give the user the ability to keep the original version. I may change out my printer to a different manufacturer due to this issue. I do a lot of scanning and editing and this last update has made cropping unusable for me.  Just disappointing.  Had this printer and software for years now and bragged how great it “was”. Not anymore.,us,2026-01-01T07:36:13-07:00,13581387132,1,Not happy with last upgrade,20.2.0,0,0
Suresh54321,It takes hours to reset WiFi,us,2025-12-31T21:10:43-07:00,13579697439,1,It’s very hard to set or reset a printer,20.2.0,0,0
Sulaira,Resolucion excelente,us,2025-12-31T18:31:11-07:00,13579285738,5,Fotografias,20.2.0,0,0
OkNatNat,Had to download the app to get my printer to scan from the bed instead of the document feeder. Only the app couldn’t detect the printer and so I used the scanning option to take a photo of the document I wanted to scan. Not sure why I own a printer/scanner if the scanner doesn’t work.,us,2025-12-31T16:22:26-07:00,13578931816,1,Awful App to go with awful printer,20.2.0,0,0
love 99 E A,I push print it say job has been sent and doesn’t print anything,us,2025-12-31T15:42:08-07:00,13578821746,1,Does not print,20.2.0,0,0
Valetova Elena,Used to work well. Haven’t used for a while and see the app is redesigned. Had to restart the printer and app 5 times before I was able to scan a short document.,us,2025-12-31T14:45:00-07:00,13578671751,2,Worse after the app update,20.2.0,0,0
psflowers72,Will,us,2025-12-31T14:06:47-07:00,13578569645,1,No hp support,20.2.0,0,0
LilWolf20,The app does not recognize the printer. Tried to get customer support spent an hour arguing with AI. DO NOT RECOMMEND THIS COMPANY. COULD JUST AS EASLY GET A DIFFERENT PRINTER THAT DOESN’T GIVE YOU A HEAD ACHE…,us,2025-12-31T13:51:57-07:00,13578530203,1,Awful set up.,20.2.0,0,0
nodette,The printer is never connected to WiFi and shows offline all the time. I can only print from my app on my phone but I can never print from my apple computer. Even if I use the HP app.,us,2025-12-31T13:09:44-07:00,13578415753,1,Trouble printing on AirPrint,20.2.0,0,0
J HP User,Horrible experience with connectivity and sales. Buy another brand. Thought HP was the best and that was my mistake.,us,2025-12-31T12:40:05-07:00,13578333258,1,Horrible connectivity and sales tactics,20.2.0,0,0
Nexella,I’m truly grateful for all HP Printing Support,us,2025-12-31T11:11:23-07:00,13578073975,5,Nexella,20.2.0,0,0
WhatTheDogSaid,The functions are there but you have to sit through the sales pitch first.  This is why engineers are completely justified in hating the marketing department.,us,2025-12-31T11:05:59-07:00,13578057569,3,Buy more ink!,20.2.0,0,0
None 505,Not enough info when trying to set up printer,us,2025-12-31T10:56:33-07:00,13578028551,3,Print Setup,20.2.0,0,0
pooruality,Cut top of letter off when scanned,us,2025-12-31T09:32:50-07:00,13577755662,1,Letter size,20.2.0,0,0
KellieMyGirl,"Should be easier to set up, forget all the bells and whistles, just print!",us,2025-12-31T09:19:40-07:00,13577709827,1,Difficult,20.2.0,0,0
Jjoansmalls,"Honestly, your Jo smart series is terrible and VERY SLOW.",us,2025-12-31T03:58:40-07:00,13576593102,1,HP SMART SERIED,20.2.0,0,0
M R DR,"HP‘s ink service feels like a scam when you buy a printer, you should be able to use it without being roped into a monthly payment for ink",us,2025-12-31T03:34:37-07:00,13576524261,1,Roped in,20.2.0,0,0
SCJ215214,Whatever the oppose of user friendly is for scanning,us,2025-12-30T20:28:47-07:00,13575507805,1,Scanning is terrible,20.2.0,0,0
pimani66,i’ve been a customer of HP and instant ink for a long time never issue always a clean cut transaction. I would recommend them to anyone.,us,2025-12-30T16:08:00-07:00,13574819429,5,Been a customer,20.2.0,0,0
C Y WHITE,Best printer I ever bought! It does EVERYTHING!,us,2025-12-30T16:01:24-07:00,13574801548,5,HP ENVY PRINTER,20.2.0,0,0
Frankie2025,"Installation keeps halting when asking to agree to HP+, giving no option to move forward",us,2025-12-30T15:53:25-07:00,13574780288,5,Keeps freezing,20.2.0,0,0
Rockydasquirell,The printer is amazing and simple to setup and use the Deskjet 4258e is by far the best printer I have ever owned.,us,2025-12-30T15:52:53-07:00,13574778943,5,Amazing,20.2.0,0,0
Unhappy User 12/30/25,"Terrible. Slow response, super expensive and low quantity ink cartridges. A real POS!!!! Avoid!!!",us,2025-12-30T15:48:32-07:00,13574767341,1,8130E,20.2.0,0,0
Charlir12345678908,Took me 20 minutes just to print one sheet of paper,us,2025-12-30T15:21:09-07:00,13574693789,1,This app sucks,20.2.0,0,0
Lisannekenyon135,"This application repeatedly disconnects from my account and displays the required cookies code numbers. Hewlett-Packard (HP) is unable to provide assistance. The application does not facilitate troubleshooting these issues, nor does HP.",us,2025-12-30T15:08:10-07:00,13574658046,1,Problem,20.2.0,0,0
miss blee,Had a lot of difficulty installing cartridges. They kept ejecting. Now having trouble connecting to WiFi and my phone. It’s been a frustrating experience.,us,2025-12-30T14:35:46-07:00,13574570078,2,HP PRINTER 9120e,20.2.0,0,0
100 on the El,Setup should be turn key scanning not great. This is too complicated. No instructions. Not going to buy again.,us,2025-12-30T14:34:39-07:00,13574566960,1,Instructions suck,20.2.0,0,0
Lgh98t,"Why, oh, why? Will it sometimes print from my phone and sometimes stubbornly refuse to acknowledge that a photo has been sent to print.?",us,2025-12-30T13:02:02-07:00,13574303524,5,Unreliable for printing from phone camera,20.2.0,0,0
mjhall864,My husband bought this printer and it’s missing a lot of important features I need. I can’t figure out how to enlarge documents on it. I can’t figure out much without ChatGPT because there’s no manual. It seems that everything is online which is very inconvenient for me.,us,2025-12-30T11:40:51-07:00,13574058572,2,I Need a Better Printer,20.2.0,0,0
HuskersBob,Very user friendly!,us,2025-12-30T10:39:10-07:00,13573865583,5,RJP1,20.2.0,0,0
Sam6911,Pain in the back,us,2025-12-30T10:17:53-07:00,13573797780,1,79 server error sucks,20.2.0,0,0
overpaidEngineer,"If there was a case study on how bad a product can be, this should be one of the fine examples. Here are my findings for future scholars. 
1. Asks for subscriptions one too many times - this is a printer and a scanner, which blocks you from using anything other than their sub-par ink to print anything and you are asked to pay them money every month
2. Why do i need an account to scan my document? There is literally no logical reason to need an account for a scan job. 
3. Scan at 300DPI when my machine supports 1200DPI. Imagine you spent $100 on a high quality camera that can shoot at 48 megapixel, but the app, the only way to take the photo, delivers the product in 12 megapixel. Gameboy camera kit had a better resolution than this joke. 
4. Constantly disconnects after a scan job. Whoever designed the firmware clearly has no business in embedded software engineering if they can’t keep a connection alive. 
5. Apple human interface guideline is ignored in every chance. You guys clearly thought you had better UX than Apple guideline, which isn’t perfect, but light years better than this UX, designed when Germans were still flying overhead",us,2025-12-30T09:57:03-07:00,13573731007,1,All you can do wrong in a product in one,20.2.0,0,0
Rotten terrifically awful,"The process for setting up a printer so it can scan to email is RIDICULOUS. My previous HP printer model involved two steps to scan a document to a pdf that would go automatically to my email account. Now, with the new printer I have to use two devices, an app, set up an account, then follow several more steps to get the document from the app on my phone to my email account. If I don’t hear back from someone at HP explaining why this new process is necessary, let alone better, I will never ever buy an HP product EVER again and will do what I can to ensure others abide by the same. I am really unhappy with your product and it’s design.",us,2025-12-30T09:49:20-07:00,13573706173,1,Too complicated,20.2.0,0,0
Gogobyebuy,Wasted hours of time Will not connect to printer,us,2025-12-30T08:38:07-07:00,13573470593,1,Garbage,20.2.0,0,0
7 on up,Why do I have to pay to print,us,2025-12-30T05:04:10-07:00,13572756731,1,Pay to print,20.2.0,0,0
Doffa Beez,It’s not instant.  It’s losing control of your printer and only being allowed to print when big brother can monitor you.  Fail.,us,2025-12-29T19:14:01-07:00,13571336739,1,HP instant ink is a sham,20.2.0,0,0
💝😌💝😌,Since the app was updated is really bad. Half the time faxes don’t go through.,us,2025-12-29T18:23:23-07:00,13571204459,1,Update is bad,20.2.0,0,0
tcoll6471,"If I could give them a 0
I would. I signed up for the ink program. I canceled my subscription and still got charged please. When I ask for a refund they tried to sell me something I couldn’t use. Gave me the run around and still didn’t solve the issue. So sad such a large company can’t even take care of a 5.82 refund. I understand it’s not much but it’s the principal of the matter. I will never own another hp . I will buy anything else but HP lost my business from now own. Oh and know when you add your card to the subscription you can’t remove it. So I will be contacting my bank",us,2025-12-29T17:22:30-07:00,13571040915,1,Poorly ran,20.2.0,0,0
anthemsux,"Too confusing, not user friendly. Make it simple!!! Dumb it down. SMFH",us,2025-12-29T16:18:30-07:00,13570869230,2,NOT USER FRIENDLY,20.2.0,0,0
(27828;790194,Very unresponsive takes me 30+ minutes to print one thing,us,2025-12-29T13:06:37-07:00,13570342560,1,Unresponsive platform,20.2.0,0,0
SayaCys,"This printer sucks , such a bad quality, 3 months free ink it’s a lie I only received for the first month. After 2 months it’s not working.",us,2025-12-29T11:59:18-07:00,13570142383,1,Sucks,20.2.0,0,0
Mike Ritchey,"It’s HP, what can I say",us,2025-12-29T11:58:07-07:00,13570138706,1,Unusable Slop,20.2.0,0,0
JB&KC,Wonderful app! Wish I had found it sooner!,us,2025-12-29T11:31:23-07:00,13570056033,5,Phone app,20.2.0,0,0
W Keel,Absolutely Fantastic!,us,2025-12-29T09:52:35-07:00,13569735676,5,Mobile Fax,20.2.0,0,0
Tired of outsourced cs,"Not paying extra as service for a feature on this equipment t I purchased. What o could do without issue, now requires a membership. Gross consumer exploitation.",us,2025-12-29T09:46:56-07:00,13569717197,1,Gross consumer exploitation.,20.2.0,0,0
nanna lake,Too light,us,2025-12-29T09:25:41-07:00,13569645789,1,Print,20.2.0,0,0
kjoydi,"Hard to get help, and good instructions. And always shows my device to be offline when it’s online",us,2025-12-29T09:03:44-07:00,13569571964,1,Not that great,20.2.0,0,0
mbell4377,Horrific customer service…,us,2025-12-29T07:27:54-07:00,13569242480,1,Waste of time,20.2.0,0,0
Card Deck,"When I first got an Apple phone, I was able to print without making any changes to my HP printer. I have a newer Apple phone and a newer HP printer and I’ve tried downloading this app several times. I can’t get the devices to talk to each other. Plus, why does HP need to know my location?  Also, I probably had an HP ID for 25 years, including because of work, so why couldn’t it find it?",us,2025-12-29T06:53:52-07:00,13569124443,1,Doesn’t work for me,20.2.0,0,0
chesserw,Will not print from computer after windows update.  But will print from iOS (phone and iPads).,us,2025-12-29T06:41:42-07:00,13569082181,4,Windows 11 update,20.2.0,0,0
Mohsen dont ware it out,i can’t print while the app is closed,us,2025-12-29T06:33:27-07:00,13569053625,1,i can’t print while the app is closed,20.2.0,0,0
PhatTortise,App takes forever to load,us,2025-12-28T18:41:50-07:00,13567180712,1,So slow,20.2.0,0,0
Annoyingfun,No matter how many devices I connect to this printer and confirm it’s connected via WiFi just doesn’t print. Other than the alignment page over and over and over again.,us,2025-12-28T17:23:37-07:00,13566973012,1,Just doesn’t work,20.2.0,0,0
ayjzzle,Easy to use! All functions work well!,us,2025-12-28T16:12:42-07:00,13566786021,5,Great App,20.2.0,0,0
jmill7233,"I’ve never had more problems trying to copy something and enlarge it than I have had with this printer.  I’ve googled it, I’ve YouTubed it and I AI HP’d it which was the worst!",us,2025-12-28T14:32:07-07:00,13566516824,1,The Worst!!,20.2.0,0,0
Susan19021,"Wow! Just printed from my PHONE! I’m 73 and if I can figure it out then guess what, anyone can. What a gift, this makes life so much easier.",us,2025-12-28T12:50:10-07:00,13566232250,5,A full hit!!!,20.2.0,0,0
